invoice_id,branch,city,category,unit_price,quantity,total_sales,profit_margin,gross_profit,date,year,month,month_name,quarter,day_of_week,is_weekend,time,hour,payment_method,rating,rating_category
6509,WALM075,San Marcos,Home and lifestyle,69.0,1,69.0,0.33,22.77,2022-12-31,2022,12,December,4,Saturday,1,1900-01-01 15:43:00,15,Credit card,6.0,Good
6510,WALM050,Victoria,Fashion accessories,77.0,1,77.0,0.48,36.96,2023-12-30,2023,12,December,4,Saturday,1,1900-01-01 18:48:00,18,Ewallet,3.0,Poor
6511,WALM099,Weatherford,Home and lifestyle,16.0,2,32.0,0.18,5.76,2020-12-20,2020,12,December,4,Sunday,1,1900-01-01 18:17:00,18,Credit card,4.0,Average
6512,WALM073,Seguin,Fashion accessories,81.0,3,243.0,0.33,80.19,2020-12-07,2020,12,December,4,Monday,0,1900-01-01 15:24:00,15,Credit card,4.0,Average
6513,WALM058,Port Arthur,Home and lifestyle,65.0,2,130.0,0.33,42.9,2021-11-18,2021,11,November,4,Thursday,0,1900-01-01 18:51:00,18,Credit card,6.0,Good
6514,WALM084,Schertz,Fashion accessories,85.0,3,255.0,0.33,84.15,2022-11-03,2022,11,November,4,Thursday,0,1900-01-01 19:49:00,19,Credit card,5.0,Average
6515,WALM035,San Angelo,Home and lifestyle,55.0,3,165.0,0.48,79.2,2022-12-02,2022,12,December,4,Friday,0,1900-01-01 15:23:00,15,Credit card,6.0,Good
6516,WALM054,Sherman,Fashion accessories,60.0,2,120.0,0.21,25.2,2020-11-26,2020,11,November,4,Thursday,0,1900-01-01 19:20:00,19,Credit card,3.0,Poor
6517,WALM082,Weslaco,Home and lifestyle,40.0,2,80.0,0.33,26.400000000000002,2022-12-05,2022,12,December,4,Monday,0,1900-01-01 18:58:00,18,Cash,5.0,Average
6518,WALM087,Waxahachie,Fashion accessories,44.0,1,44.0,0.33,14.520000000000001,2020-11-14,2020,11,November,4,Saturday,1,1900-01-01 19:10:00,19,Credit card,3.0,Poor
6519,WALM032,Tyler,Home and lifestyle,80.0,1,80.0,0.48,38.4,2023-12-01,2023,12,December,4,Friday,0,1900-01-01 18:06:00,18,Credit card,4.0,Average
6520,WALM082,Weslaco,Fashion accessories,39.0,3,117.0,0.33,38.61,2020-12-02,2020,12,December,4,Wednesday,0,1900-01-01 16:04:00,16,Cash,7.0,Good
6521,WALM084,Schertz,Home and lifestyle,44.0,1,44.0,0.33,14.520000000000001,2022-11-04,2022,11,November,4,Friday,0,1900-01-01 18:12:00,18,Credit card,3.0,Poor
6522,WALM074,Weslaco,Fashion accessories,74.0,3,222.0,0.33,73.26,2023-12-19,2023,12,December,4,Tuesday,0,1900-01-01 19:16:00,19,Cash,6.0,Good
6523,WALM050,Victoria,Home and lifestyle,16.0,2,32.0,0.48,15.36,2020-12-07,2020,12,December,4,Monday,0,1900-01-01 18:21:00,18,Ewallet,7.0,Good
6524,WALM003,San Antonio,Fashion accessories,34.0,3,102.0,0.48,48.96,2023-11-01,2023,11,November,4,Wednesday,0,1900-01-01 17:46:00,17,Credit card,5.0,Average
6525,WALM050,Victoria,Home and lifestyle,79.0,2,158.0,0.48,75.84,2023-12-10,2023,12,December,4,Sunday,1,1900-01-01 18:36:00,18,Ewallet,7.0,Good
6526,WALM082,Weslaco,Fashion accessories,64.0,1,64.0,0.33,21.12,2022-11-02,2022,11,November,4,Wednesday,0,1900-01-01 19:05:00,19,Cash,7.0,Good
6527,WALM065,Texas City,Home and lifestyle,70.0,3,210.0,0.33,69.3,2020-11-26,2020,11,November,4,Thursday,0,1900-01-01 19:51:00,19,Credit card,5.0,Average
6528,WALM073,Seguin,Fashion accessories,19.0,2,38.0,0.33,12.540000000000001,2021-12-26,2021,12,December,4,Sunday,1,1900-01-01 16:39:00,16,Credit card,6.0,Good
6529,WALM029,Round Rock,Home and lifestyle,70.0,2,140.0,0.48,67.2,2023-11-06,2023,11,November,4,Monday,0,1900-01-01 15:13:00,15,Credit card,4.0,Average
6530,WALM054,Sherman,Fashion accessories,58.0,3,174.0,0.21,36.54,2021-11-27,2021,11,November,4,Saturday,1,1900-01-01 16:33:00,16,Credit card,4.0,Average
6531,WALM074,Weslaco,Home and lifestyle,63.0,1,63.0,0.33,20.790000000000003,2021-12-26,2021,12,December,4,Sunday,1,1900-01-01 16:54:00,16,Cash,5.0,Average
6532,WALM069,Rockwall,Fashion accessories,25.0,3,75.0,0.33,24.75,2022-11-09,2022,11,November,4,Wednesday,0,1900-01-01 19:12:00,19,Credit card,4.0,Average
6533,WALM087,Waxahachie,Home and lifestyle,49.0,3,147.0,0.33,48.510000000000005,2020-12-12,2020,12,December,4,Saturday,1,1900-01-01 17:19:00,17,Credit card,7.0,Good
6534,WALM046,Temple,Fashion accessories,36.0,1,36.0,0.48,17.28,2020-12-02,2020,12,December,4,Wednesday,0,1900-01-01 15:31:00,15,Credit card,6.0,Good
6535,WALM055,Waxahachie,Home and lifestyle,40.0,1,40.0,0.33,13.200000000000001,2022-12-28,2022,12,December,4,Wednesday,0,1900-01-01 18:41:00,18,Credit card,5.0,Average
6536,WALM029,Round Rock,Fashion accessories,15.0,3,45.0,0.48,21.599999999999998,2020-11-26,2020,11,November,4,Thursday,0,1900-01-01 19:30:00,19,Credit card,7.0,Good
6537,WALM050,Victoria,Home and lifestyle,83.0,3,249.0,0.48,119.52,2021-12-31,2021,12,December,4,Friday,0,1900-01-01 15:20:00,15,Ewallet,5.0,Average
6538,WALM084,Schertz,Fashion accessories,82.0,2,164.0,0.33,54.120000000000005,2021-12-11,2021,12,December,4,Saturday,1,1900-01-01 20:53:00,20,Credit card,5.0,Average
6539,WALM058,Port Arthur,Home and lifestyle,19.0,2,38.0,0.33,12.540000000000001,2021-11-27,2021,11,November,4,Saturday,1,1900-01-01 15:16:00,15,Credit card,7.0,Good
6540,WALM035,San Angelo,Fashion accessories,40.0,1,40.0,0.48,19.2,2021-11-01,2021,11,November,4,Monday,0,1900-01-01 16:48:00,16,Credit card,5.0,Average
6541,WALM025,Waco,Home and lifestyle,66.0,3,198.0,0.48,95.03999999999999,2023-11-27,2023,11,November,4,Monday,0,1900-01-01 19:15:00,19,Credit card,6.0,Good
6542,WALM069,Rockwall,Fashion accessories,51.0,2,102.0,0.33,33.660000000000004,2020-12-20,2020,12,December,4,Sunday,1,1900-01-01 15:52:00,15,Credit card,5.0,Average
6543,WALM074,Weslaco,Home and lifestyle,76.0,2,152.0,0.33,50.160000000000004,2023-11-19,2023,11,November,4,Sunday,1,1900-01-01 19:27:00,19,Cash,5.0,Average
6544,WALM030,Richardson,Fashion accessories,37.0,1,37.0,0.48,17.759999999999998,2021-11-19,2021,11,November,4,Friday,0,1900-01-01 19:32:00,19,Credit card,7.0,Good
6545,WALM009,Plano,Home and lifestyle,38.0,3,114.0,0.48,54.72,2023-12-15,2023,12,December,4,Friday,0,1900-01-01 18:42:00,18,Credit card,4.0,Average
6546,WALM074,Weslaco,Fashion accessories,30.0,2,60.0,0.33,19.8,2022-11-18,2022,11,November,4,Friday,0,1900-01-01 17:59:00,17,Cash,4.0,Average
6547,WALM032,Tyler,Home and lifestyle,65.0,3,195.0,0.48,93.6,2020-11-29,2020,11,November,4,Sunday,1,1900-01-01 17:02:00,17,Credit card,4.0,Average
6548,WALM056,Rowlett,Fashion accessories,37.0,3,111.0,0.33,36.63,2021-12-04,2021,12,December,4,Saturday,1,1900-01-01 17:19:00,17,Credit card,3.0,Poor
6549,WALM025,Waco,Home and lifestyle,64.0,1,64.0,0.48,30.72,2021-11-05,2021,11,November,4,Friday,0,1900-01-01 16:47:00,16,Credit card,7.0,Good
6550,WALM038,Sugar Land,Fashion accessories,83.0,3,249.0,0.48,119.52,2023-12-15,2023,12,December,4,Friday,0,1900-01-01 20:13:00,20,Credit card,3.0,Poor
6551,WALM035,San Angelo,Home and lifestyle,28.0,1,28.0,0.48,13.44,2021-11-11,2021,11,November,4,Thursday,0,1900-01-01 15:17:00,15,Credit card,6.0,Good
6552,WALM056,Rowlett,Fashion accessories,81.0,1,81.0,0.33,26.73,2020-11-03,2020,11,November,4,Tuesday,0,1900-01-01 15:26:00,15,Credit card,7.0,Good
6553,WALM086,Rosenberg,Home and lifestyle,16.0,3,48.0,0.33,15.84,2021-12-13,2021,12,December,4,Monday,0,1900-01-01 17:03:00,17,Credit card,3.0,Poor
6554,WALM050,Victoria,Fashion accessories,72.0,2,144.0,0.48,69.12,2022-12-06,2022,12,December,4,Tuesday,0,1900-01-01 20:14:00,20,Ewallet,6.0,Good
6555,WALM038,Sugar Land,Home and lifestyle,23.0,3,69.0,0.48,33.12,2023-12-06,2023,12,December,4,Wednesday,0,1900-01-01 18:55:00,18,Credit card,6.0,Good
6556,WALM003,San Antonio,Fashion accessories,39.0,1,39.0,0.48,18.72,2022-12-21,2022,12,December,4,Wednesday,0,1900-01-01 17:15:00,17,Credit card,3.0,Poor
6557,WALM074,Weslaco,Home and lifestyle,66.0,3,198.0,0.33,65.34,2023-11-24,2023,11,November,4,Friday,0,1900-01-01 16:46:00,16,Cash,7.0,Good
6558,WALM035,San Angelo,Fashion accessories,71.0,1,71.0,0.48,34.08,2020-12-24,2020,12,December,4,Thursday,0,1900-01-01 17:28:00,17,Credit card,3.0,Poor
6559,WALM032,Tyler,Home and lifestyle,72.0,3,216.0,0.48,103.67999999999999,2021-12-19,2021,12,December,4,Sunday,1,1900-01-01 17:18:00,17,Credit card,3.0,Poor
6560,WALM065,Texas City,Fashion accessories,16.0,1,16.0,0.33,5.28,2021-12-23,2021,12,December,4,Thursday,0,1900-01-01 16:32:00,16,Credit card,7.0,Good
6561,WALM087,Waxahachie,Home and lifestyle,41.0,3,123.0,0.33,40.59,2023-11-19,2023,11,November,4,Sunday,1,1900-01-01 17:54:00,17,Credit card,5.0,Average
6562,WALM075,San Marcos,Fashion accessories,20.0,2,40.0,0.33,13.200000000000001,2020-12-07,2020,12,December,4,Monday,0,1900-01-01 20:52:00,20,Credit card,3.0,Poor
6563,WALM032,Tyler,Home and lifestyle,45.0,2,90.0,0.48,43.199999999999996,2023-11-02,2023,11,November,4,Thursday,0,1900-01-01 20:10:00,20,Credit card,4.0,Average
6564,WALM084,Schertz,Fashion accessories,55.0,3,165.0,0.33,54.45,2022-12-19,2022,12,December,4,Monday,0,1900-01-01 16:09:00,16,Credit card,6.0,Good
6565,WALM086,Rosenberg,Home and lifestyle,23.0,3,69.0,0.33,22.77,2020-11-01,2020,11,November,4,Sunday,1,1900-01-01 20:48:00,20,Credit card,4.0,Average
6566,WALM055,Waxahachie,Fashion accessories,67.0,3,201.0,0.33,66.33,2023-12-01,2023,12,December,4,Friday,0,1900-01-01 20:02:00,20,Credit card,3.0,Poor
6567,WALM055,Waxahachie,Home and lifestyle,61.0,3,183.0,0.33,60.39,2023-11-08,2023,11,November,4,Wednesday,0,1900-01-01 17:19:00,17,Credit card,5.0,Average
6568,WALM032,Tyler,Fashion accessories,24.0,2,48.0,0.48,23.04,2021-12-25,2021,12,December,4,Saturday,1,1900-01-01 16:52:00,16,Credit card,4.0,Average
6569,WALM032,Tyler,Home and lifestyle,58.0,1,58.0,0.48,27.84,2020-12-09,2020,12,December,4,Wednesday,0,1900-01-01 18:48:00,18,Credit card,5.0,Average
6570,WALM038,Sugar Land,Fashion accessories,84.0,3,252.0,0.48,120.96,2022-11-28,2022,11,November,4,Monday,0,1900-01-01 19:03:00,19,Credit card,7.0,Good
6571,WALM025,Waco,Home and lifestyle,82.0,1,82.0,0.48,39.36,2020-11-08,2020,11,November,4,Sunday,1,1900-01-01 17:10:00,17,Credit card,4.0,Average
6572,WALM029,Round Rock,Fashion accessories,56.0,1,56.0,0.48,26.88,2020-12-03,2020,12,December,4,Thursday,0,1900-01-01 16:18:00,16,Credit card,6.0,Good
6573,WALM058,Port Arthur,Home and lifestyle,20.0,1,20.0,0.33,6.6000000000000005,2022-11-14,2022,11,November,4,Monday,0,1900-01-01 20:56:00,20,Credit card,3.0,Poor
6574,WALM038,Sugar Land,Fashion accessories,22.0,2,44.0,0.48,21.119999999999997,2023-12-13,2023,12,December,4,Wednesday,0,1900-01-01 16:11:00,16,Credit card,6.0,Good
6575,WALM086,Rosenberg,Home and lifestyle,65.0,3,195.0,0.33,64.35000000000001,2021-12-16,2021,12,December,4,Thursday,0,1900-01-01 19:55:00,19,Credit card,3.0,Poor
6576,WALM086,Rosenberg,Fashion accessories,35.0,1,35.0,0.33,11.55,2020-11-29,2020,11,November,4,Sunday,1,1900-01-01 20:21:00,20,Credit card,6.0,Good
6577,WALM046,Temple,Home and lifestyle,25.0,2,50.0,0.48,24.0,2023-12-02,2023,12,December,4,Saturday,1,1900-01-01 15:52:00,15,Credit card,7.0,Good
6578,WALM054,Sherman,Fashion accessories,35.0,1,35.0,0.21,7.35,2022-11-03,2022,11,November,4,Thursday,0,1900-01-01 15:13:00,15,Credit card,6.0,Good
6579,WALM055,Waxahachie,Home and lifestyle,45.0,3,135.0,0.33,44.550000000000004,2020-11-09,2020,11,November,4,Monday,0,1900-01-01 15:26:00,15,Credit card,6.0,Good
6580,WALM084,Schertz,Fashion accessories,53.0,2,106.0,0.33,34.980000000000004,2021-12-01,2021,12,December,4,Wednesday,0,1900-01-01 15:13:00,15,Credit card,7.0,Good
6581,WALM050,Victoria,Home and lifestyle,57.0,1,57.0,0.48,27.36,2021-11-25,2021,11,November,4,Thursday,0,1900-01-01 17:35:00,17,Ewallet,5.0,Average
6582,WALM009,Plano,Fashion accessories,72.0,2,144.0,0.48,69.12,2023-12-25,2023,12,December,4,Monday,0,1900-01-01 20:51:00,20,Credit card,6.0,Good
6583,WALM099,Weatherford,Home and lifestyle,85.0,3,255.0,0.18,45.9,2022-11-29,2022,11,November,4,Tuesday,0,1900-01-01 17:01:00,17,Credit card,4.0,Average
6584,WALM054,Sherman,Fashion accessories,29.0,3,87.0,0.21,18.27,2021-11-19,2021,11,November,4,Friday,0,1900-01-01 20:30:00,20,Credit card,5.0,Average
6585,WALM009,Plano,Home and lifestyle,80.0,2,160.0,0.48,76.8,2021-12-27,2021,12,December,4,Monday,0,1900-01-01 17:02:00,17,Credit card,6.0,Good
6586,WALM032,Tyler,Fashion accessories,33.0,2,66.0,0.48,31.68,2021-12-29,2021,12,December,4,Wednesday,0,1900-01-01 20:18:00,20,Credit card,6.0,Good
6587,WALM089,Southlake,Home and lifestyle,62.0,3,186.0,0.33,61.38,2022-11-26,2022,11,November,4,Saturday,1,1900-01-01 17:42:00,17,Credit card,3.0,Poor
6588,WALM099,Weatherford,Fashion accessories,36.0,1,36.0,0.18,6.4799999999999995,2022-11-29,2022,11,November,4,Tuesday,0,1900-01-01 15:34:00,15,Credit card,4.0,Average
6589,WALM069,Rockwall,Home and lifestyle,29.0,3,87.0,0.33,28.71,2021-12-02,2021,12,December,4,Thursday,0,1900-01-01 19:48:00,19,Credit card,4.0,Average
6590,WALM003,San Antonio,Fashion accessories,74.0,2,148.0,0.48,71.03999999999999,2021-12-09,2021,12,December,4,Thursday,0,1900-01-01 17:21:00,17,Credit card,4.0,Average
6591,WALM032,Tyler,Home and lifestyle,27.0,1,27.0,0.48,12.959999999999999,2022-12-12,2022,12,December,4,Monday,0,1900-01-01 15:11:00,15,Credit card,6.0,Good
6592,WALM050,Victoria,Fashion accessories,22.0,2,44.0,0.48,21.119999999999997,2023-11-09,2023,11,November,4,Thursday,0,1900-01-01 20:30:00,20,Ewallet,5.0,Average
6593,WALM069,Rockwall,Home and lifestyle,43.0,2,86.0,0.33,28.380000000000003,2022-12-24,2022,12,December,4,Saturday,1,1900-01-01 16:22:00,16,Credit card,6.0,Good
6594,WALM087,Waxahachie,Fashion accessories,53.0,1,53.0,0.33,17.490000000000002,2023-11-04,2023,11,November,4,Saturday,1,1900-01-01 20:03:00,20,Credit card,4.0,Average
6595,WALM056,Rowlett,Home and lifestyle,67.0,2,134.0,0.33,44.22,2023-12-09,2023,12,December,4,Saturday,1,1900-01-01 19:06:00,19,Credit card,3.0,Poor
6596,WALM082,Weslaco,Fashion accessories,52.0,1,52.0,0.33,17.16,2022-11-19,2022,11,November,4,Saturday,1,1900-01-01 16:03:00,16,Cash,4.0,Average
6597,WALM075,San Marcos,Home and lifestyle,79.0,2,158.0,0.33,52.14,2021-12-20,2021,12,December,4,Monday,0,1900-01-01 19:44:00,19,Credit card,6.0,Good
6598,WALM056,Rowlett,Fashion accessories,50.0,2,100.0,0.33,33.0,2021-11-23,2021,11,November,4,Tuesday,0,1900-01-01 20:38:00,20,Credit card,3.0,Poor
6599,WALM035,San Angelo,Home and lifestyle,77.0,3,231.0,0.48,110.88,2023-11-04,2023,11,November,4,Saturday,1,1900-01-01 20:02:00,20,Credit card,7.0,Good
6600,WALM025,Waco,Fashion accessories,20.0,1,20.0,0.48,9.6,2022-11-18,2022,11,November,4,Friday,0,1900-01-01 18:07:00,18,Credit card,7.0,Good
6601,WALM030,Richardson,Home and lifestyle,68.0,1,68.0,0.48,32.64,2023-12-14,2023,12,December,4,Thursday,0,1900-01-01 18:30:00,18,Credit card,6.0,Good
6602,WALM035,San Angelo,Fashion accessories,57.0,3,171.0,0.48,82.08,2020-12-11,2020,12,December,4,Friday,0,1900-01-01 16:32:00,16,Credit card,5.0,Average
6603,WALM046,Temple,Home and lifestyle,41.0,2,82.0,0.48,39.36,2022-11-09,2022,11,November,4,Wednesday,0,1900-01-01 19:32:00,19,Credit card,5.0,Average
6604,WALM089,Southlake,Fashion accessories,53.0,2,106.0,0.33,34.980000000000004,2023-11-01,2023,11,November,4,Wednesday,0,1900-01-01 15:27:00,15,Credit card,5.0,Average
6605,WALM075,San Marcos,Home and lifestyle,50.0,1,50.0,0.33,16.5,2021-11-01,2021,11,November,4,Monday,0,1900-01-01 16:52:00,16,Credit card,4.0,Average
6606,WALM029,Round Rock,Fashion accessories,37.0,2,74.0,0.48,35.519999999999996,2023-11-03,2023,11,November,4,Friday,0,1900-01-01 20:39:00,20,Credit card,4.0,Average
6607,WALM058,Port Arthur,Home and lifestyle,41.0,3,123.0,0.33,40.59,2020-11-16,2020,11,November,4,Monday,0,1900-01-01 16:51:00,16,Credit card,4.0,Average
6608,WALM069,Rockwall,Fashion accessories,50.0,2,100.0,0.33,33.0,2022-11-11,2022,11,November,4,Friday,0,1900-01-01 18:41:00,18,Credit card,6.0,Good
6609,WALM054,Sherman,Home and lifestyle,84.0,2,168.0,0.21,35.28,2023-11-02,2023,11,November,4,Thursday,0,1900-01-01 20:56:00,20,Credit card,4.0,Average
6610,WALM038,Sugar Land,Fashion accessories,80.0,1,80.0,0.48,38.4,2021-11-13,2021,11,November,4,Saturday,1,1900-01-01 20:27:00,20,Credit card,7.0,Good
6611,WALM056,Rowlett,Home and lifestyle,71.0,3,213.0,0.33,70.29,2022-12-17,2022,12,December,4,Saturday,1,1900-01-01 18:08:00,18,Credit card,6.0,Good
6612,WALM038,Sugar Land,Fashion accessories,82.0,1,82.0,0.48,39.36,2022-12-15,2022,12,December,4,Thursday,0,1900-01-01 15:29:00,15,Credit card,3.0,Poor
6613,WALM069,Rockwall,Home and lifestyle,72.0,2,144.0,0.33,47.52,2020-11-03,2020,11,November,4,Tuesday,0,1900-01-01 19:49:00,19,Credit card,4.0,Average
6614,WALM038,Sugar Land,Fashion accessories,59.0,3,177.0,0.48,84.96,2023-11-09,2023,11,November,4,Thursday,0,1900-01-01 16:47:00,16,Credit card,4.0,Average
6615,WALM038,Sugar Land,Home and lifestyle,55.0,3,165.0,0.48,79.2,2021-11-23,2021,11,November,4,Tuesday,0,1900-01-01 19:44:00,19,Credit card,7.0,Good
6616,WALM035,San Angelo,Fashion accessories,54.0,3,162.0,0.48,77.75999999999999,2020-12-11,2020,12,December,4,Friday,0,1900-01-01 20:05:00,20,Credit card,4.0,Average
6617,WALM035,San Angelo,Home and lifestyle,67.0,2,134.0,0.48,64.32,2023-12-23,2023,12,December,4,Saturday,1,1900-01-01 19:56:00,19,Credit card,3.0,Poor
6618,WALM099,Weatherford,Fashion accessories,16.0,1,16.0,0.18,2.88,2020-12-20,2020,12,December,4,Sunday,1,1900-01-01 17:20:00,17,Credit card,3.0,Poor
6619,WALM099,Weatherford,Home and lifestyle,59.0,2,118.0,0.18,21.24,2020-12-09,2020,12,December,4,Wednesday,0,1900-01-01 16:32:00,16,Credit card,3.0,Poor
6620,WALM046,Temple,Fashion accessories,55.0,2,110.0,0.48,52.8,2021-11-24,2021,11,November,4,Wednesday,0,1900-01-01 18:38:00,18,Credit card,4.0,Average
6621,WALM054,Sherman,Home and lifestyle,41.0,3,123.0,0.21,25.83,2023-11-25,2023,11,November,4,Saturday,1,1900-01-01 17:18:00,17,Credit card,7.0,Good
6622,WALM065,Texas City,Fashion accessories,82.0,2,164.0,0.33,54.120000000000005,2023-11-10,2023,11,November,4,Friday,0,1900-01-01 16:11:00,16,Credit card,4.0,Average
6623,WALM075,San Marcos,Home and lifestyle,58.0,1,58.0,0.33,19.14,2022-11-20,2022,11,November,4,Sunday,1,1900-01-01 15:13:00,15,Credit card,4.0,Average
6624,WALM009,Plano,Fashion accessories,49.0,3,147.0,0.48,70.56,2020-11-17,2020,11,November,4,Tuesday,0,1900-01-01 16:55:00,16,Credit card,7.0,Good
6625,WALM055,Waxahachie,Home and lifestyle,44.0,1,44.0,0.33,14.520000000000001,2020-11-08,2020,11,November,4,Sunday,1,1900-01-01 20:26:00,20,Credit card,4.0,Average
6626,WALM055,Waxahachie,Fashion accessories,57.0,2,114.0,0.33,37.620000000000005,2022-11-28,2022,11,November,4,Monday,0,1900-01-01 15:45:00,15,Credit card,6.0,Good
6627,WALM050,Victoria,Home and lifestyle,75.0,3,225.0,0.48,108.0,2023-11-03,2023,11,November,4,Friday,0,1900-01-01 15:40:00,15,Ewallet,3.0,Poor
6628,WALM025,Waco,Fashion accessories,45.0,3,135.0,0.48,64.8,2023-11-29,2023,11,November,4,Wednesday,0,1900-01-01 15:57:00,15,Credit card,6.0,Good
6629,WALM075,San Marcos,Home and lifestyle,57.0,3,171.0,0.33,56.43,2021-12-07,2021,12,December,4,Tuesday,0,1900-01-01 16:32:00,16,Credit card,3.0,Poor
6630,WALM009,Plano,Fashion accessories,47.0,1,47.0,0.48,22.56,2022-12-21,2022,12,December,4,Wednesday,0,1900-01-01 18:00:00,18,Credit card,6.0,Good
6631,WALM032,Tyler,Home and lifestyle,25.0,2,50.0,0.48,24.0,2020-11-16,2020,11,November,4,Monday,0,1900-01-01 16:24:00,16,Credit card,5.0,Average
6632,WALM073,Seguin,Fashion accessories,81.0,3,243.0,0.33,80.19,2020-12-21,2020,12,December,4,Monday,0,1900-01-01 16:13:00,16,Credit card,6.0,Good
6633,WALM009,Plano,Home and lifestyle,68.0,2,136.0,0.48,65.28,2021-11-14,2021,11,November,4,Sunday,1,1900-01-01 15:33:00,15,Credit card,6.0,Good
6634,WALM086,Rosenberg,Fashion accessories,35.0,3,105.0,0.33,34.65,2020-12-31,2020,12,December,4,Thursday,0,1900-01-01 19:58:00,19,Credit card,7.0,Good
6635,WALM089,Southlake,Home and lifestyle,78.0,1,78.0,0.33,25.740000000000002,2021-12-05,2021,12,December,4,Sunday,1,1900-01-01 19:01:00,19,Credit card,4.0,Average
6636,WALM075,San Marcos,Fashion accessories,83.0,2,166.0,0.33,54.78,2020-11-22,2020,11,November,4,Sunday,1,1900-01-01 18:25:00,18,Credit card,6.0,Good
6637,WALM032,Tyler,Home and lifestyle,29.0,3,87.0,0.48,41.76,2021-12-27,2021,12,December,4,Monday,0,1900-01-01 17:21:00,17,Credit card,5.0,Average
6638,WALM009,Plano,Fashion accessories,80.0,2,160.0,0.48,76.8,2023-11-17,2023,11,November,4,Friday,0,1900-01-01 19:33:00,19,Credit card,4.0,Average
6639,WALM075,San Marcos,Home and lifestyle,37.0,2,74.0,0.33,24.42,2021-12-24,2021,12,December,4,Friday,0,1900-01-01 18:11:00,18,Credit card,6.0,Good
6640,WALM087,Waxahachie,Fashion accessories,68.0,1,68.0,0.33,22.44,2022-12-23,2022,12,December,4,Friday,0,1900-01-01 19:06:00,19,Credit card,5.0,Average
6641,WALM084,Schertz,Home and lifestyle,30.0,3,90.0,0.33,29.700000000000003,2023-12-08,2023,12,December,4,Friday,0,1900-01-01 16:41:00,16,Credit card,3.0,Poor
6642,WALM069,Rockwall,Fashion accessories,64.0,3,192.0,0.33,63.36,2020-11-05,2020,11,November,4,Thursday,0,1900-01-01 18:44:00,18,Credit card,6.0,Good
6643,WALM058,Port Arthur,Home and lifestyle,24.0,2,48.0,0.33,15.84,2022-12-25,2022,12,December,4,Sunday,1,1900-01-01 17:01:00,17,Credit card,6.0,Good
6644,WALM073,Seguin,Fashion accessories,62.0,1,62.0,0.33,20.46,2020-12-11,2020,12,December,4,Friday,0,1900-01-01 17:06:00,17,Credit card,4.0,Average
6645,WALM058,Port Arthur,Home and lifestyle,80.0,1,80.0,0.33,26.400000000000002,2020-11-02,2020,11,November,4,Monday,0,1900-01-01 18:44:00,18,Credit card,5.0,Average
6646,WALM030,Richardson,Fashion accessories,58.0,3,174.0,0.48,83.52,2021-12-02,2021,12,December,4,Thursday,0,1900-01-01 16:14:00,16,Credit card,6.0,Good
6647,WALM082,Weslaco,Home and lifestyle,60.0,3,180.0,0.33,59.400000000000006,2022-12-10,2022,12,December,4,Saturday,1,1900-01-01 18:37:00,18,Cash,6.0,Good
6648,WALM025,Waco,Fashion accessories,83.0,1,83.0,0.48,39.839999999999996,2021-11-18,2021,11,November,4,Thursday,0,1900-01-01 16:55:00,16,Credit card,6.0,Good
